session,id,start,end,last_interaction,started_by,context,final_summary,channel,active,busy,multi_message,experience,human_mode,thread_id,assistant_id,agent_id,csat,current_agent,agent_input_thread,contact_id,tenant_id
a1a32129-fe9d-45d8-82c7-8f1a0076466c,a1a32129-fe9d-45d8-82c7-8f1a0076466c,2026-03-13 01:12:58.765720+00:00,2026-03-13 01:17:58.944208+00:00,2026-03-13 01:12:58.779497+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,ebd11a6f-a0db-404d-abb7-2543d4cbf5af,1
72efee32-cf81-4cc0-81dc-34df75851e99,72efee32-cf81-4cc0-81dc-34df75851e99,2026-03-13 01:18:00.132660+00:00,2026-03-13 01:23:00.221388+00:00,2026-03-13 01:18:00.154675+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,6fcfe53c-1de8-48f1-b812-4035b1fd6016,1
038c59a1-cc4a-4aab-b0f7-73a4b0420ae9,038c59a1-cc4a-4aab-b0f7-73a4b0420ae9,2026-03-13 01:18:00.345792+00:00,2026-03-13 01:23:00.430954+00:00,2026-03-13 01:18:00.363899+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,544eeef0-9687-4094-830d-ed15fbaa5063,1
1c28f53e-da86-48d2-a892-e7865605ae84,1c28f53e-da86-48d2-a892-e7865605ae84,2026-03-13 01:18:01.040803+00:00,2026-03-13 01:23:01.188524+00:00,2026-03-13 01:18:01.087571+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,ebd11a6f-a0db-404d-abb7-2543d4cbf5af,1
797f698c-c535-432e-aa60-f2b3b3aa7d64,797f698c-c535-432e-aa60-f2b3b3aa7d64,2026-03-13 00:33:13.725957+00:00,2026-03-13 01:50:29.249528+00:00,2026-03-13 01:30:49.318630+00:00,user,,,shopify_webchat,False,False,False,,True,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,ebd11a6f-a0db-404d-abb7-2543d4cbf5af,1
0ed017c6-729e-4754-8377-4be819a109ff,0ed017c6-729e-4754-8377-4be819a109ff,2026-03-13 01:17:59.856271+00:00,2026-03-13 01:23:00.048971+00:00,2026-03-13 01:17:59.890194+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,f9e15981-4a53-47d6-a1bc-1ef5096003cb,1
0c59a6c5-a53b-4493-8fdb-2caee8e34eb1,0c59a6c5-a53b-4493-8fdb-2caee8e34eb1,2026-03-13 01:23:02.989877+00:00,2026-03-13 01:25:08.922912+00:00,2026-03-13 01:23:03.016253+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,ebd11a6f-a0db-404d-abb7-2543d4cbf5af,1
7f712f54-beec-4c3c-b1a0-de6749376f17,7f712f54-beec-4c3c-b1a0-de6749376f17,2026-03-13 01:23:02.748556+00:00,2026-03-13 01:25:08.934395+00:00,2026-03-13 01:23:02.771474+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,544eeef0-9687-4094-830d-ed15fbaa5063,1
099918e8-253e-4a10-a7b6-3ce291359204,099918e8-253e-4a10-a7b6-3ce291359204,2026-03-13 01:23:02.129594+00:00,2026-03-13 01:25:08.944401+00:00,2026-03-13 01:23:02.162860+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,6fcfe53c-1de8-48f1-b812-4035b1fd6016,1
12450be4-bae4-4000-b27b-11fbdabf6de6,12450be4-bae4-4000-b27b-11fbdabf6de6,2026-03-13 01:23:01.873398+00:00,2026-03-13 01:25:08.953958+00:00,2026-03-13 01:23:01.892607+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,f9e15981-4a53-47d6-a1bc-1ef5096003cb,1
61d5070c-a032-4241-ae96-fdf28554d9eb,61d5070c-a032-4241-ae96-fdf28554d9eb,2026-03-13 01:40:25.772027+00:00,2026-03-13 01:45:25.954430+00:00,2026-03-13 01:40:25.797475+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,f9e15981-4a53-47d6-a1bc-1ef5096003cb,1
6a1ab22b-1f4c-43f6-8576-bf2267d4463c,6a1ab22b-1f4c-43f6-8576-bf2267d4463c,2026-03-13 01:40:27.013655+00:00,2026-03-13 01:45:27.166145+00:00,2026-03-13 01:40:27.047322+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,544eeef0-9687-4094-830d-ed15fbaa5063,1
65861044-5c45-4f56-8990-92727e35f198,65861044-5c45-4f56-8990-92727e35f198,2026-03-13 01:40:27.302812+00:00,2026-03-13 01:45:27.422181+00:00,2026-03-13 01:40:27.332543+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,6fcfe53c-1de8-48f1-b812-4035b1fd6016,1
b857efd8-156e-465a-b683-f05d9619f173,b857efd8-156e-465a-b683-f05d9619f173,2026-03-13 01:35:23.870688+00:00,2026-03-13 01:40:24.034422+00:00,2026-03-13 01:35:23.916392+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,f9e15981-4a53-47d6-a1bc-1ef5096003cb,1
6d2bfb49-fd22-498d-9466-7229a35340b1,6d2bfb49-fd22-498d-9466-7229a35340b1,2026-03-13 01:35:24.805188+00:00,2026-03-13 01:40:24.952259+00:00,2026-03-13 01:35:24.834218+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,6fcfe53c-1de8-48f1-b812-4035b1fd6016,1
9c9deac2-b066-4418-b905-9b04fdacd6c9,9c9deac2-b066-4418-b905-9b04fdacd6c9,2026-03-13 01:25:19.688282+00:00,2026-03-13 01:30:19.803486+00:00,2026-03-13 01:25:19.701243+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,6fcfe53c-1de8-48f1-b812-4035b1fd6016,1
69a9ca9c-7b2b-445f-82b6-040c639d30f1,69a9ca9c-7b2b-445f-82b6-040c639d30f1,2026-03-13 01:25:19.882630+00:00,2026-03-13 01:30:19.981772+00:00,2026-03-13 01:25:19.896040+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,f9e15981-4a53-47d6-a1bc-1ef5096003cb,1
80ead697-47e2-4db2-9204-9febfff78e7e,80ead697-47e2-4db2-9204-9febfff78e7e,2026-03-13 01:25:20.716424+00:00,2026-03-13 01:30:20.848847+00:00,2026-03-13 01:25:20.734491+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,544eeef0-9687-4094-830d-ed15fbaa5063,1
836597f6-a350-41e8-8ea9-7f79080647a6,836597f6-a350-41e8-8ea9-7f79080647a6,2026-03-13 01:35:25.074254+00:00,2026-03-13 01:40:25.148956+00:00,2026-03-13 01:35:25.085553+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,544eeef0-9687-4094-830d-ed15fbaa5063,1
f87a02de-b734-4c97-b704-c66d268a7073,f87a02de-b734-4c97-b704-c66d268a7073,2026-03-13 01:45:28.851107+00:00,2026-03-13 01:50:29.008583+00:00,2026-03-13 01:45:28.882377+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,544eeef0-9687-4094-830d-ed15fbaa5063,1
fb76c06e-961d-444a-b266-bb23308f5b22,fb76c06e-961d-444a-b266-bb23308f5b22,2026-03-13 01:30:21.796155+00:00,2026-03-13 01:35:21.949251+00:00,2026-03-13 01:30:21.831911+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,f9e15981-4a53-47d6-a1bc-1ef5096003cb,1
eb30ffb8-f9de-4462-b1e4-ebd154a4a1c6,eb30ffb8-f9de-4462-b1e4-ebd154a4a1c6,2026-03-13 01:30:22.419477+00:00,2026-03-13 01:35:22.537522+00:00,2026-03-13 01:30:22.462835+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,6fcfe53c-1de8-48f1-b812-4035b1fd6016,1
2cbeb3f6-5834-4d37-a110-38af462b547e,2cbeb3f6-5834-4d37-a110-38af462b547e,2026-03-13 01:30:22.802648+00:00,2026-03-13 01:35:22.953107+00:00,2026-03-13 01:30:22.844290+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,544eeef0-9687-4094-830d-ed15fbaa5063,1
de5a344a-fdc7-4fea-bc3c-d8d8f0f66745,de5a344a-fdc7-4fea-bc3c-d8d8f0f66745,2026-03-13 01:45:29.880641+00:00,2026-03-13 01:50:30.036720+00:00,2026-03-13 01:45:29.926297+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,6fcfe53c-1de8-48f1-b812-4035b1fd6016,1
1a2501ab-265f-4022-9ee4-033911ec04c5,1a2501ab-265f-4022-9ee4-033911ec04c5,2026-03-13 01:26:40.820075+00:00,2026-03-13 01:52:11.190023+00:00,2026-03-13 01:47:10.996708+00:00,user,,,shopify_webchat,False,False,False,,True,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,0baf06a2-0c63-4878-b6b1-a64ce84077f4,1
911f4aea-b279-48ed-afda-9a59e7cd0063,911f4aea-b279-48ed-afda-9a59e7cd0063,2026-03-13 01:27:50.475096+00:00,2026-03-13 01:53:00.996844+00:00,2026-03-13 01:48:00.818538+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,ebb21984-43d0-4f1a-aed3-1350b2a69dee,1
82cbe4ac-d8c3-466d-b2b5-53771efa15ed,82cbe4ac-d8c3-466d-b2b5-53771efa15ed,2026-03-13 01:45:27.809382+00:00,2026-03-13 01:50:28.034204+00:00,2026-03-13 01:45:27.843766+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,f9e15981-4a53-47d6-a1bc-1ef5096003cb,1
